Gene,TSS,Phenotype,P Value,Gene Score,Hit Class,External
FGB,FGB,0.081733539,0.168503747,0.063211937,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FGB+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGB)
CHD5,CHD5,-0.374989577,0.678586108,-0.063146383,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CHD5+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHD5)
KRT5,KRT5,0.105208733,0.251262948,0.063111725,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KRT5+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT5)
SLC41A3,SLC41A3,0.255925547,0.566892651,0.063085436,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SLC41A3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC41A3)
CLEC4C,CLEC4C,0.808878146,0.835638115,0.063077741,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CLEC4C+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLEC4C)
TMEM86A,TMEM86A,-2.363422931,0.940460275,-0.063007778,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TMEM86A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM86A)
CA2,CA2,-0.245878551,0.554327158,-0.063002406,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CA2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2)
FETUB,FETUB,-0.167536382,0.420927368,-0.062958972,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FETUB+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FETUB)
S100A8,S100A8,-0.086001987,0.185543915,-0.062915036,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=S100A8+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=S100A8)
NKX6-3,NKX6-3,0.165128018,0.415921311,0.06291193,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NKX6-3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NKX6-3)
TCEB2,TCEB2,-3.046026362,0.953572957,-0.062888485,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TCEB2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCEB2)
KRTAP10-7,KRTAP10-7,0.386763613,0.687706568,0.062886536,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KRTAP10-7+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRTAP10-7)
NME8,NME8,-1.430069987,0.903756289,-0.06284967,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NME8+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NME8)
MTHFD2L,MTHFD2L,0.044212378,0.037943684,0.062819622,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=MTHFD2L+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTHFD2L)
ZNF799,ZNF799,-0.245024352,0.554327158,-0.062783532,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZNF799+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF799)
ACTA1,ACTA1_P2,-0.180198513,0.448474702,-0.062756304,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ACTA1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTA1)
PRKG1,PRKG1_ENST00000401604.2,-0.285605542,0.6031628,-0.06270911,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PRKG1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKG1)
AAMP,AAMP,-0.195709666,0.478373665,-0.062672642,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=AAMP+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=AAMP)
TRMT2A,TRMT2A,-1.042225068,0.870751862,-0.062643551,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TRMT2A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRMT2A)
CLASRP,CLASRP,-0.552578887,0.770422465,-0.062591197,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CLASRP+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLASRP)
SETD8,SETD8_P2,-0.154535283,0.393547586,-0.062587214,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SETD8+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SETD8)
GLRA1,GLRA1,0.274945014,0.592144366,0.062569896,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GLRA1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLRA1)
STAT5A,STAT5A,0.166627102,0.42122903,0.062565428,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=STAT5A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT5A)
ENPP3,ENPP3_P1,0.203202542,0.492379231,0.062525478,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ENPP3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENPP3)
BROX,BROX,0.162819649,0.413064693,0.062519802,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=BROX+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=BROX)
PHYH,PHYH,0.179508714,0.448474702,0.062516073,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PHYH+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHYH)
RCOR1,RCOR1,-0.413677632,0.706176577,-0.062501185,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=RCOR1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=RCOR1)
SH3TC1,SH3TC1,-0.657088499,0.803383037,-0.062474228,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SH3TC1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH3TC1)
CITED1,CITED1_P1,0.086335022,0.189003263,0.062466039,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CITED1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CITED1)
GRIN2C,GRIN2C,-0.858713148,0.845823097,-0.062446015,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GRIN2C+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIN2C)
ELMO3,ELMO3,-0.306303745,0.625471432,-0.062422413,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ELMO3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELMO3)
RAI2,RAI2,-0.441036547,0.72192976,-0.062408901,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=RAI2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAI2)
ZDHHC15,ZDHHC15,0.132953223,0.339323963,0.062406311,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZDHHC15+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZDHHC15)
GZF1,GZF1,0.125824736,0.319219479,0.062397822,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GZF1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GZF1)
ISOC2,ISOC2_P2,0.247318315,0.559656489,0.062343619,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ISOC2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ISOC2)
COX6A1,COX6A1,0.253286685,0.56736857,0.062342649,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=COX6A1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=COX6A1)
PAQR3,PAQR3,-0.886933887,0.850593997,-0.062331662,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PAQR3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAQR3)
FRMPD2,FRMPD2,-0.508038558,0.753899305,-0.062329552,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FRMPD2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRMPD2)
PNPLA6,PNPLA6,0.35633789,0.668583971,0.062303556,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PNPLA6+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNPLA6)
ACACB,ACACB_P1,0.554484732,0.772052135,0.062298229,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ACACB+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACACB)
MYLK3,MYLK3_P1,-0.727256467,0.821047737,-0.062276129,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=MYLK3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYLK3)
TRIOBP,TRIOBP_P2,-0.199505254,0.487389737,-0.062270302,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TRIOBP+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIOBP)
ABO,ABO_P1,-0.235197685,0.543743421,-0.062234715,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ABO+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABO)
CTDSP2,CTDSP2,-0.099925924,0.238554086,-0.062195208,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CTDSP2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTDSP2)
DVL3,DVL3,-0.148159305,0.380480257,-0.0621777,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=DVL3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=DVL3)
KRTAP9-1,KRTAP9-1_ENST00000377723.3,-0.279071943,0.598780497,-0.062158351,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KRTAP9-1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRTAP9-1)
PTGFRN,PTGFRN,0.141307924,0.36347738,0.062108028,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PTGFRN+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGFRN)
CHKA,CHKA,-0.431619182,0.718007886,-0.062097391,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CHKA+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHKA)
MRGPRE,MRGPRE,-0.125248491,0.319306065,-0.062097304,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=MRGPRE+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRGPRE)
MOB3A,MOB3A_P1,-0.563437711,0.775870374,-0.062096938,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=MOB3A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOB3A)
CCDC124,CCDC124_P2,-0.40431874,0.702193534,-0.062080383,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CCDC124+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC124)
PCDH9,PCDH9,-0.149128752,0.383536167,-0.062066443,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PCDH9+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCDH9)
PKD1L2,PKD1L2_ENST00000337114.4,-0.141413851,0.364113096,-0.062047265,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PKD1L2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKD1L2)
DSG1,DSG1,0.138676689,0.356949387,0.06204303,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=DSG1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSG1)
FUT9,FUT9,-0.595710807,0.78679909,-0.06203503,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FUT9+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT9)
PNPLA1,PNPLA1,-0.184703391,0.461536804,-0.062022228,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PNPLA1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNPLA1)
CATSPER4,CATSPER4,0.315695178,0.636180836,0.062008663,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CATSPER4+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CATSPER4)
POLQ,POLQ,0.061025167,0.096362271,0.062007243,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=POLQ+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLQ)
OR5AK2,OR5AK2_ENST00000326855.2,-0.107774717,0.266107414,-0.061964322,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=OR5AK2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR5AK2)
RAB5C,RAB5C_P2,-0.049274858,0.055272574,-0.061962657,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=RAB5C+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB5C)
SYPL1,SYPL1,0.149365182,0.384806027,0.061950424,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SYPL1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYPL1)
TSPYL1,TSPYL1,-0.782725109,0.833414739,-0.061943944,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TSPYL1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPYL1)
LHX8,LHX8,-0.328737461,0.648128551,-0.061914034,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=LHX8+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=LHX8)
ADAP2,ADAP2,-0.10129959,0.244936936,-0.061888551,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ADAP2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAP2)
SUCNR1,SUCNR1,0.357141243,0.671116228,0.06185767,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SUCNR1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUCNR1)
NOXO1,NOXO1,-1.084818029,0.877005182,-0.061832285,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NOXO1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOXO1)
IFNL2,IFNL2_ENST00000331982.5,-0.445691418,0.726578361,-0.061825217,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=IFNL2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNL2)
VPS26A,VPS26A,-0.405332252,0.703837113,-0.061824452,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=VPS26A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS26A)
PIGS,PIGS_P2,0.530115511,0.76498586,0.061677133,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PIGS+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGS)
HPCAL1,HPCAL1,-1.042792839,0.872775409,-0.061626449,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=HPCAL1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=HPCAL1)
TTC28,TTC28_ENST00000397906.2,-0.204621121,0.499883313,-0.061617837,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TTC28+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTC28)
ZNF592,ZNF592,0.225625242,0.533261197,0.061609233,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZNF592+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF592)
RPS3A,RPS3A,-0.575285473,0.781470089,-0.061605964,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=RPS3A+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS3A)
ZNF322,ZNF322,-0.101681776,0.248173044,-0.061542426,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ZNF322+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF322)
GPR82,GPR82,-0.236938283,0.55015295,-0.061489407,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GPR82+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR82)
TAGLN,TAGLN_P1,0.098735301,0.238553999,0.061454164,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TAGLN+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAGLN)
FAM71B,FAM71B,-0.677070633,0.811441211,-0.061439379,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FAM71B+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM71B)
GSTM5,GSTM5,0.465365939,0.737981131,0.061407243,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GSTM5+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTM5)
ANKRD26,ANKRD26,0.205366002,0.502439593,0.061387214,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ANKRD26+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD26)
NUMB,NUMB_P1,-0.572783045,0.781329334,-0.061382794,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NUMB+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUMB)
AHSA2,AHSA2,0.045567401,0.045126687,0.06131397,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=AHSA2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHSA2)
ID2,ID2_P1,0.338334479,0.659001388,0.061276999,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ID2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ID2)
CHRNA1,CHRNA1,-0.386838186,0.694415858,-0.061267575,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CHRNA1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRNA1)
LYRM5,LYRM5,-0.047512227,0.051358222,-0.061261791,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=LYRM5+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=LYRM5)
ATOX1,ATOX1,-0.331801727,0.653845188,-0.061225736,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ATOX1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATOX1)
KLB,KLB,0.271789226,0.595322722,0.061219855,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KLB+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLB)
C7orf63,C7orf63,0.259340645,0.580743256,0.061208496,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=C7orf63+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=C7orf63)
HDDC3,HDDC3,-0.034388253,0.016598801,-0.061208452,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=HDDC3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDDC3)
PHLDA1,PHLDA1,0.556227025,0.776216315,0.061194558,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PHLDA1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHLDA1)
GGT1,GGT1_P1,0.357826805,0.674529679,0.061188003,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=GGT1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=GGT1)
SAFB,SAFB,0.192519134,0.481031696,0.061187645,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=SAFB+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAFB)
CLCN4,CLCN4_P2,-0.252532483,0.572526312,-0.061164516,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CLCN4+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLCN4)
HS3ST3A1,HS3ST3A1,-0.149215188,0.389161914,-0.06115878,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=HS3ST3A1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=HS3ST3A1)
LGALS3BP,LGALS3BP,0.404416193,0.705999898,0.061145853,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=LGALS3BP+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS3BP)
CSMD3,CSMD3,0.570289939,0.781329334,0.061115618,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=CSMD3+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSMD3)
KIF15,KIF15,0.269642715,0.593465141,0.06110233,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KIF15+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF15)
NOVA2,NOVA2,-0.047675779,0.052314425,-0.06109072,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NOVA2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOVA2)
KRTAP27-1,KRTAP27-1_ENST00000382835.2,0.514434027,0.761182699,0.060966138,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KRTAP27-1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRTAP27-1)
NUAK1,NUAK1,0.055192383,0.078748892,0.060918899,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NUAK1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUAK1)
C12orf5,C12orf5,0.342170743,0.663816637,0.060889923,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=C12orf5+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=C12orf5)
FLJ44313,FLJ44313,0.98677507,0.867629533,0.060850149,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FLJ44313+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ44313)
TTLL6,TTLL6,-1.30999075,0.898581314,-0.060839398,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TTLL6+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTLL6)
TRH,TRH,0.25363328,0.575792192,0.060804579,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TRH+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRH)
DST,DST_ENST00000370754.5,-0.206691365,0.508010653,-0.060793549,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=DST+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=DST)
NEDD9,NEDD9_P1,0.115783671,0.298724644,0.060755044,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NEDD9+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEDD9)
FLVCR1,FLVCR1,0.539110861,0.771459426,0.060750737,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=FLVCR1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLVCR1)
KIAA1009,KIAA1009,-0.508474131,0.75956081,-0.060730854,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KIAA1009+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIAA1009)
NRK,NRK,0.041955702,0.035792889,0.060676473,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=NRK+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRK)
ANKRD65,ANKRD65_P1,1.072577913,0.877926673,0.060645439,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=ANKRD65+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD65)
HKR1,HKR1_P2,-0.467605667,0.741871919,-0.060634926,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=HKR1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=HKR1)
EXOSC8,EXOSC8,-0.913086925,0.858269814,-0.060607205,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=EXOSC8+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXOSC8)
IKZF5,IKZF5,0.067505378,0.126555771,0.060600796,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=IKZF5+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=IKZF5)
TESPA1,TESPA1_P2,0.092211024,0.220380725,0.060566634,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=TESPA1+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=TESPA1)
KCNN2,KCNN2,0.24838691,0.57038934,0.060563832,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=KCNN2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNN2)
PNMAL2,PNMAL2,-0.418692656,0.716789519,-0.060546456,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PNMAL2+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNMAL2)
PML,PML,0.549328189,0.775870374,0.060541916,Non-Hit,[NCBI](https://www.ncbi.nlm.nih.gov/gene/?term=PML+human) [GeneCards](https://www.genecards.org/cgi-bin/carddisp.pl?gene=PML)
